7800,1039a04681564ff890c8ef962f8688a1
7801,c465834c44614a9fae83c5f4e491739a
7802,17a7d946c42545c6b34bc1e11930e011
7803,da831d1cacab4122aa6abea76e9bd12d
7804,da055ff7aa1b45f5a126dbc8fb6e40b4
7805,f74c82ee8f7a4331a899c8d76461c1f9
7806,c35dcfbd72f64f0f9c6838832dd95cc2
7807,36964cce70a242558d9c0fa4c9fb016b
7808,8cf675840bff40e8ba14c9dfd91abd90
7809,022e62c38e4b4debacf571b4b8f37783
7810,7d1ebf9b4e734697a35ed47c3e235ee4
7811,614cf50986ed499aa92f4d3faed2a373
7812,310053770b244e0aa105e4c449926174
7813,d3f586acca1646d38b69f5250d561804
7814,2799df5bf65b452aafb8430728c489bb
7815,abc8c70c514a4d6a881b176d4e74d6da
7816,8005f693b6b9486ba5ea27ffafc23086
7817,892e712ebf294e3692a95a558939e605
7818,070ec32f74d942e8b5044dd72bf4c674
7819,c9d982e328db457dbfa411697e02060a
7820,787e3ee688ee490e913553ba65d09504
7821,96e272c9cc85477292771bb6a2826463
7822,675ab5a7804a4107979aa89b57bcb4af
7823,ef973ad5f9e64b86a052df7f6b9c7521
7824,57e46858cffd4735b0445968c04e289c
7825,44ad35253d364705af2004c6980e166e
7826,e27d0982841140739d6b9f2626fc1195
7827,7300703ae4834222afe5c171a7dadfa2
7828,66df603e59374ff2b5db1a526d9f77cd
7829,198ff92997d842b4a9f1dc1d6e2808cf
7830,83bc757d27254866ac7a2d48c1c29b17
7831,9b0e944905ea4818b5d4fa53108ca519
7832,cf2ea8cc354c4d28ba900c0adb02abb1
7833,76fb2938de744874ae0263453de5e58c
7834,a1db531201484d9c8121b2e374071a36
7835,ef3a0563da9146318efbddd50adde101
7836,2cfb4cd1deaa4dca8dda6b9b13fae76c
7837,f819e7d437c54a9bbe3acf894e8d3bba
7838,04e265c6f709469393d50960274f258c
7839,1ee5d9e86ee34052897998009c257715
7840,a7554ce8d2074aa48f61bce92ff8e004
7841,3ebc06a239154965b9fe4b02200b371f
7842,88bf866a1f17413f8e907e184a5b38dd
7843,4573514cd04c4d55b71598c92d3c8549
7844,ee22ef6f8c9b4a25a37519b3e9857611
7845,6371736eb18d44a4b2dcb6a62fff3fe3
7846,f06570b8e8bc456c9c44a004761d7964
7847,3c718378fecd488682f3c968188acef1
7848,b367446fb14942e192fb5f6a94bf8167
7849,f239ceb695a348c881d6716589961d9a
7850,4a84042d32e44b53a30a199fd81bbf6d
7851,391b6c344adc497faee7eb6e85585c4c
7852,c7f52df83c684ef2b61a311a72cba51d
7853,543dda9ca3754fccb80933579637f55c
7854,4b50b7c8eae54fbdb38ebe738bfd64ad
7855,3491655ea0574f86a7fd706d817d26f6
7856,2f69a9fc838b4dd1979f283c888337fb
7857,4c6676f2508f4e5e81501dbac38cc95e
7858,c3be765cd0934923bb49a5de6cf50fcc
7859,fe7871f0102b45f5a6d9bbfe0610f645
7860,3873f6aed16049ae9974b8138bdcd091
7861,2812b58663b84ad3ba69911b9757af8f
7862,1b76538b7bc9444dac7c37d5a18b860d
7863,a1a91dfd4aad4b5085b1ac178b1cf99f
7864,dec7871eae684ec6b0854bf3df24e8ed
7865,04528cda43c448eca6aadcba5c5ed27b
7866,d60486d316b24392906e5f27c85b04fc
7867,fdc5f8b805ee41d2adfd0b6ceaf29661
7868,fb9a2f1730bc42f29fc527a4e4ace0ec
7869,a78983228df84303a6be68613be98a46
7870,7fcdb9042cfe4e8aa03cdf853b333845
7871,5897d6efb52a4a6ca4cb72cdbcf488fc
7872,de3573c556514637b72d5b3f4ca62858
7873,a5616a7971ba4d46b8688de0d159ae59
7874,d856a3c4e4f4443bb2c6c4bdf1ef116f
7875,5d4545ee075a43afbb586485739a809f
7876,120d49b1be7c4a74a4ad8b93d28042b0
7877,d2f78047372d417d89e8881ca79b9fb2
7878,cc1f216b19ad4d4189018be2f8a00502
7879,7d379f8ca9684bbda4bf31de2020b21a
7880,518f3bf2dc7342688fc6e6157af5da1d
7881,b48bd3df48fb4e5a9a5ce0f61461d8e5
7882,4dbf2d04ac004069a5ecf26852a519a2
7883,63d74eb02d3c4e198af4a3381f5ce41f
7884,47c1a121f9e84a319d4d0c7bd7ea6a78
7885,f9fefb41e10c4aa1b06da6f59e49a9e0
7886,066cd88ee2c9484daa356d69bb816069
7887,6994182219a44c1cb77ceb53ba5f85e2
7888,ae2a443551884874b47a83ddb6eee85e
7889,b7e01ceea30b47bd99d0b94b0256c451
7890,1c20ffe1362b4e33ab24c7497fa7de8d
7891,b7f58830dceb452bb725b202218222f3
7892,f961262c5f0e483989186f86616d1a77
7893,c6857a9dbf9945769e4b2cec79e7b383
7894,2faa87d4096b4a85a6c8628d29f2c5af
7895,a741e495c777443ab5cfdd50775ce7d6
7896,565cb02c032d4717846446ffc125a756
7897,30f1deb4ef11479095b8b497a91b12ad
7898,95ef18dd851048d38451c1e7856b8f8b
7899,36fba1baeb7a4446933b74210ade786b
